name	MPS_read	MOF_read	MPS_write	MOF_write	JSON.parse	json.parse
mzzv11	0.2832038402557373	0.6892650127410889	0.3555448055267334	1.6618821620941162	0.7811598777770996	0.21579384803771973
mzzv42z	0.32876014709472656	0.7895960807800293	0.40453195571899414	1.5200669765472412	1.1049470901489258	0.2496795654296875
n2seq36q	0.4674708843231201	1.3045060634613037	0.47310709953308105	1.985285997390747	1.331700086593628	0.3042454719543457
n3div36	0.7385499477386475	2.21905779838562	0.7149448394775391	3.0125348567962646	2.0904929637908936	0.5306358337402344
n5-3	0.040846824645996094	0.07722115516662598	0.03001689910888672	0.09633994102478027	0.05928301811218262	0.018720388412475586
n9-3	0.09702301025390625	0.2645430564880371	0.09822511672973633	0.2812199592590332	0.17728209495544434	0.0539393424987793
neos-1122047	0.5548710823059082	1.6238329410552979	0.621006965637207	1.8665809631347656	1.1796810626983643	0.44988322257995605
neos-1171448	0.43219804763793945	0.7836530208587646	0.264782190322876	0.9614028930664062	0.7192699909210205	0.18210959434509277
neos-1171737	0.11995697021484375	0.33508801460266113	0.08947491645812988	0.3821530342102051	0.3250551223754883	0.07261300086975098
neos-1354092	0.32227492332458496	1.1595728397369385	0.33046984672546387	1.099884033203125	0.9031689167022705	0.2090587615966797
neos-1445765	0.15471792221069336	0.6900589466094971	0.2094438076019287	0.6119871139526367	0.3390340805053711	0.10582399368286133
neos-1456979	0.18031811714172363	0.4387979507446289	0.18252992630004883	0.5058398246765137	0.3908069133758545	0.06848287582397461
neos-1582420	0.12047696113586426	0.6492230892181396	0.15912604331970215	0.6752579212188721	0.38664793968200684	0.10136818885803223
neos-2075418-temuka	14.659026861190796	42.449304819107056	17.477110862731934	53.36260390281677	43.221890926361084	12.732102394104004
neos-2657525-crna	0.005316019058227539	0.017112016677856445	0.008673906326293945	0.02606511116027832	0.02118706703186035	0.004704713821411133
neos-2746589-doon	0.8533661365509033	4.41663384437561	1.2309038639068604	3.0486981868743896	1.8091020584106445	0.8128035068511963
neos-2978193-inde	0.18123102188110352	0.4811098575592041	0.2658419609069824	0.5825240612030029	0.3671529293060303	0.11393404006958008
neos-3004026-krka	0.18528008460998535	0.6598169803619385	0.33937501907348633	0.7721149921417236	2.3610730171203613	0.18828344345092773
neos-3024952-loue	0.058593034744262695	0.1785280704498291	0.07303595542907715	0.20280694961547852	0.13168883323669434	0.0442042350769043
neos-3046615-murg	0.0040760040283203125	0.01515507698059082	0.005934953689575195	0.01824498176574707	0.011998891830444336	0.0037140846252441406
neos-3083819-nubu	0.09077000617980957	0.8964440822601318	0.16408610343933105	0.4224700927734375	0.38770079612731934	0.0719594955444336
neos-3216931-puriri	0.19674301147460938	0.622424840927124	0.22170400619506836	0.7009398937225342	0.5464358329772949	0.12121105194091797
neos-3381206-awhea	0.018204212188720703	0.0567169189453125	0.025675058364868164	0.09914898872375488	0.04629111289978027	0.015239477157592773
neos-3402294-bobin	6.99908709526062	15.819914817810059	6.354566812515259	21.884846925735474	13.596333980560303	6.321790933609009
neos-3402454-bohle	34.910146951675415	105.80564498901367	32.47022819519043	180.8816249370575	116.34897708892822	28.29980444908142
neos-3555904-turama	1.97251296043396	13.734594106674194	2.235489845275879	7.33735203742981	7.3554770946502686	1.9877691268920898
neos-3627168-kasai	0.018157005310058594	0.45531582832336426	0.02167797088623047	0.06353998184204102	0.0444798469543457	0.013250589370727539
neos-3656078-kumeu	0.22797679901123047	0.7355551719665527	0.3718838691711426	1.155329942703247	0.5316479206085205	0.15074515342712402
neos-3754224-navua	2.3464391231536865	6.1231770515441895	3.8166279792785645	9.008511066436768	5.646949052810669	2.270817995071411
neos-3754480-nidda	0.004340171813964844	0.013584136962890625	0.005775928497314453	0.01874399185180664	0.010865926742553711	0.003459453582763672
neos-3988577-wolgan	0.905771017074585	2.6780080795288086	1.0807480812072754	3.2933590412139893	2.1779251098632812	0.794752836227417
neos-4300652-rahue	0.9454340934753418	2.7651748657226562	0.9764130115509033	3.1734979152679443	2.2367570400238037	0.7768454551696777
neos-4338804-snowy	0.01955389976501465	0.2567741870880127	0.025439977645874023	0.07519292831420898	0.052123069763183594	0.01674962043762207
neos-4387871-tavua	0.08871698379516602	0.20067596435546875	0.09266996383666992	0.2617061138153076	0.15701794624328613	0.04720640182495117
neos-4413714-turia	2.355163097381592	7.687124013900757	4.564664125442505	11.522060871124268	6.495160102844238	2.4429965019226074
neos-4532248-waihi	2.308209180831909	8.095787048339844	3.220304012298584	9.175884008407593	6.294572830200195	2.2326557636260986
neos-4647030-tutaki	6.7388670444488525	16.857388973236084	6.173824071884155	21.027196884155273	16.24479103088379	4.100889682769775
neos-4722843-widden	1.3178629875183105	5.603662014007568	1.8453989028930664	5.0024590492248535	3.8589119911193848	1.5094890594482422
neos-4738912-atrato	0.06227397918701172	0.20961880683898926	0.16098499298095703	0.2607450485229492	0.14694690704345703	0.04904294013977051
neos-4763324-toguru	1.3514289855957031	4.717037200927734	1.7835850715637207	4.509061813354492	2.962538957595825	1.266758918762207
neos-4954672-berkel	0.02445197105407715	0.06665706634521484	0.027698993682861328	0.6312811374664307	0.04955792427062988	0.016740083694458008
neos-5049753-cuanza	5.933917999267578	15.187973976135254	8.237030029296875	22.72829294204712	11.916460037231445	4.592139005661011
neos-5052403-cygnet	8.248745918273926	22.279260873794556	9.71953010559082	29.291517972946167	19.954653024673462	6.006608247756958
neos-5075914-elvire	0.04198408126831055	0.14090490341186523	0.06123995780944824	0.19737696647644043	0.11956214904785156	0.037815093994140625
neos-5093327-huahum	1.4958410263061523	3.8217759132385254	1.6408851146697998	5.7073891162872314	3.875807046890259	1.2177891731262207
neos-5104907-jarama	8.83852505683899	24.559067964553833	11.937177181243896	29.415951013565063	18.143877029418945	7.4912331104278564
neos-5107597-kakapo	0.05760002136230469	0.18712186813354492	0.0743560791015625	0.24339890480041504	0.13767504692077637	0.05157589912414551
neos-5114902-kasavu	18.993308067321777	73.27712607383728	22.470036029815674	68.91856694221497	57.52843523025513	15.368880987167358
neos-5188808-nattai	0.3681929111480713	0.8577530384063721	0.37534523010253906	1.179292917251587	0.6736660003662109	0.30739927291870117
neos-5195221-niemur	0.5017678737640381	2.062674045562744	0.5340268611907959	1.6150710582733154	3.0961527824401855	0.37255859375
neos-631710	3.465993881225586	9.27054500579834	4.6194798946380615	15.327466011047363	8.018807172775269	3.072000026702881
neos-662469	0.527195930480957	2.113193988800049	0.4679110050201416	1.7363300323486328	1.4329581260681152	0.3119237422943115
neos-787933	1.7386460304260254	7.8901989459991455	3.608029842376709	9.068217992782593	6.238234996795654	2.2680776119232178
neos-827175	0.4046480655670166	1.4580309391021729	0.49560999870300293	1.7403950691223145	0.7691490650177002	0.2785148620605469
neos-848589	5.5630669593811035	15.180848121643066	8.144885778427124	21.001675128936768	13.12165904045105	4.446995496749878
neos-860300	0.7521169185638428	1.4113900661468506	0.5558040142059326	1.4370248317718506	1.0674588680267334	0.3462681770324707
neos-873061	2.1929750442504883	6.334494113922119	3.8927149772644043	8.061992883682251	6.232501029968262	2.120274543762207
neos-911970	0.008975982666015625	0.027632951736450195	0.012307167053222656	0.03523397445678711	0.021622896194458008	0.007475137710571289
neos-933966	0.6907610893249512	2.130650043487549	0.6820220947265625	2.7739789485931396	1.600830078125	0.46548008918762207
neos-950242	0.3625800609588623	1.1126809120178223	0.3706328868865967	1.2032058238983154	0.5662620067596436	0.25104737281799316
neos-957323	1.2484140396118164	4.415192127227783	1.8163771629333496	3.83752703666687	3.366992950439453	0.995063066482544
neos-960392	0.7135770320892334	2.417017936706543	0.9932999610900879	3.317291021347046	2.1679770946502686	0.6500027179718018
neos17	0.01140904426574707	0.027360916137695312	0.011507987976074219	0.03751206398010254	0.023541927337646484	0.0078277587890625
neos5	0.0035848617553710938	0.007392168045043945	0.003559112548828125	0.0101470947265625	0.006716012954711914	0.0021004676818847656
neos8	0.9586489200592041	2.7954540252685547	0.9593870639801025	3.2964160442352295	2.2855911254882812	0.5512042045593262
neos859080	0.0029420852661132812	0.00762486457824707	0.003968000411987305	0.01144099235534668	0.007800102233886719	0.0023856163024902344
net12	0.40467000007629395	0.600416898727417	0.25765514373779297	0.829787015914917	0.7118420600891113	0.15110039710998535
netdiversion	2.4669339656829834	7.5977489948272705	4.46875786781311	10.464661121368408	6.166018009185791	2.575692892074585
nexp-150-20-8-5	0.26984405517578125	0.7016620635986328	0.2789120674133301	0.7691788673400879	0.43552708625793457	0.16738152503967285
ns1116954	1.694969892501831	3.438668966293335	1.477996826171875	4.405033111572266	2.3301541805267334	1.144819974899292
ns1208400	0.1901559829711914	0.3173258304595947	0.15037822723388672	0.410398006439209	0.3083360195159912	0.08971858024597168
ns1644855	3.954303026199341	9.298353910446167	4.079869985580444	10.622849941253662	8.504472017288208	2.5314009189605713
ns1760995	7.227608919143677	15.66670298576355	7.326547145843506	22.007805109024048	14.544168949127197	5.747410297393799
ns1830653	0.17646193504333496	0.3474538326263428	0.2106790542602539	0.49141383171081543	0.33606505393981934	0.10340428352355957
ns1952667	0.6110861301422119	1.644529104232788	0.7084119319915771	1.677577018737793	1.0131549835205078	0.3906431198120117
nu25-pr12	0.09565997123718262	0.1994168758392334	0.09211397171020508	0.2706120014190674	0.15198397636413574	0.05006122589111328
nursesched-medium-hint03	1.3494980335235596	3.1502771377563477	1.587388038635254	4.106704950332642	2.2699201107025146	0.9704508781433105
nursesched-sprint02	0.39583587646484375	1.1953580379486084	0.5043869018554688	1.2351431846618652	0.7764580249786377	0.2786271572113037
nw04	1.7109780311584473	4.771517992019653	2.1275949478149414	4.962646961212158	4.994084119796753	1.4403226375579834
opm2-z10-s4	1.5507559776306152	4.334949970245361	1.474501132965088	5.480778932571411	3.800739049911499	1.317680835723877
p200x1188c	0.020301103591918945	0.05561113357543945	0.022402048110961914	0.07703495025634766	0.04310894012451172	0.014087200164794922
peg-solitaire-a3	0.07382583618164062	0.21931791305541992	0.18877387046813965	0.2957029342651367	0.18270516395568848	0.05441999435424805
pg	0.023463010787963867	0.053930044174194336	0.02767205238342285	0.0743100643157959	0.05035805702209473	0.013661384582519531
pg5_34	0.027173995971679688	0.06198883056640625	0.031022071838378906	0.08704495429992676	0.05665707588195801	0.016219139099121094
physiciansched3-3	3.7741081714630127	9.157516956329346	4.346474885940552	12.263817071914673	7.269901990890503	3.0981225967407227
physiciansched6-2	2.0973498821258545	5.150367975234985	2.8360819816589355	6.57037615776062	5.182517051696777	1.9497325420379639
piperout-08	0.22259092330932617	0.9438121318817139	0.19444489479064941	0.6211750507354736	0.422731876373291	0.12973785400390625
pk1	0.0018589496612548828	0.0043489933013916016	0.002479076385498047	0.00634002685546875	0.004199028015136719	0.0014216899871826172
proteindesign121hz512p9	1.7760899066925049	7.015104055404663	2.659457206726074	9.273576021194458	6.164968967437744	2.134122848510742
proteindesign122trx11p8	1.3468148708343506	5.389782905578613	2.292551040649414	6.272554159164429	5.108967065811157	1.6712861061096191
qap10	0.07156205177307129	0.16269207000732422	0.07550311088562012	0.2065448760986328	0.12807703018188477	0.03911018371582031
radiationm18-12-05	0.696091890335083	2.1692581176757812	0.6809070110321045	2.575078010559082	1.1176650524139404	0.5750112533569336
radiationm40-10-02	2.6798110008239746	8.149388790130615	4.2788310050964355	9.231310844421387	7.215058088302612	2.584477663040161
rail01	1.4540410041809082	5.456366062164307	3.0206308364868164	6.022998094558716	3.1804730892181396	1.680255651473999
rail02	3.4667460918426514	11.61710500717163	6.974514007568359	14.242232084274292	9.986527919769287	3.8731746673583984
rail507	1.096574068069458	3.9151768684387207	1.5419700145721436	3.7040181159973145	3.7685940265655518	0.9278535842895508
ran14x18-disj-8	0.02052783966064453	0.04688405990600586	0.024167776107788086	0.06032919883728027	0.03632187843322754	0.012681722640991211
rd-rplusc-21	2.295975923538208	5.587120056152344	2.0047128200531006	7.154107093811035	3.9887118339538574	1.8931589126586914
reblock115	0.04141092300415039	0.11330294609069824	0.052481889724731445	0.15581703186035156	0.10066103935241699	0.031225204467773438
rmatr100-p10	0.09078192710876465	0.35111117362976074	0.14911103248596191	0.3175480365753174	0.19948697090148926	0.06282210350036621
rmatr200-p5	0.5275709629058838	1.3855328559875488	0.6145801544189453	2.1501688957214355	1.035161018371582	0.4114210605621338
rocI-4-11	0.14765381813049316	0.3561248779296875	0.14075922966003418	0.4548637866973877	0.74440598487854	0.08422112464904785
rocII-5-11	0.6907660961151123	1.3642830848693848	0.7117400169372559	2.4824869632720947	1.6198859214782715	0.530519962310791
rococoB10-011000	0.04291796684265137	0.33231592178344727	0.07025599479675293	0.22399187088012695	0.13118696212768555	0.03829836845397949
rococoC11-011100	0.06899619102478027	0.3203258514404297	0.11415290832519531	0.43061089515686035	0.37217092514038086	0.06757688522338867
roi2alpha3n4	1.638901948928833	4.414300918579102	1.8195109367370605	4.236809015274048	3.6492459774017334	0.9155175685882568
roi5alpha10n8	4.42819881439209	13.625658988952637	6.413594007492065	19.18380308151245	11.402476072311401	3.57243275642395
roll3000	0.05714297294616699	0.13179993629455566	0.06033611297607422	0.18039798736572266	0.10275506973266602	0.03358340263366699
s100	6.0453150272369385	20.717147827148438	10.731604814529419	28.152707815170288	17.926329851150513	6.852551460266113
s250r10	4.3235437870025635	15.729142904281616	7.659569025039673	18.558525800704956	12.158515930175781	4.7932212352752686
satellites2-40	0.6777150630950928	2.726477861404419	0.8793590068817139	3.2553749084472656	2.1986019611358643	0.6195540428161621
satellites2-60-fs	0.47378087043762207	1.82059907913208	0.6074998378753662	2.221446990966797	0.9966330528259277	0.39807987213134766
savsched1	6.369230031967163	18.597634077072144	10.433219909667969	20.660917043685913	13.130843162536621	5.744898557662964
sct2	0.4006919860839844	0.1575770378112793	0.07825398445129395	0.19906997680664062	0.12371397018432617	0.03870868682861328
seymour	0.07464909553527832	0.17899799346923828	0.07489895820617676	0.2329108715057373	0.15088796615600586	0.0467681884765625
seymour1	0.07688689231872559	0.1706070899963379	0.0712277889251709	0.21758294105529785	0.14612889289855957	0.04510903358459473
sing326	0.9944159984588623	3.124911069869995	1.3678760528564453	3.325301170349121	1.7211658954620361	0.9320383071899414
sing44	1.1758840084075928	3.5182368755340576	1.5113329887390137	3.335299015045166	3.2138848304748535	0.9261801242828369
snp-02-004-104	2.7896368503570557	8.203758001327515	4.196475982666016	9.5974440574646	6.1013288497924805	2.448456287384033
sorrell3	1.6248269081115723	3.937735080718994	1.514585018157959	5.0476720333099365	3.3007919788360596	1.2516286373138428
sp150x300d	0.005342960357666016	0.013888120651245117	0.006590127944946289	0.02148294448852539	0.013313055038452148	0.004100322723388672
sp97ar	0.592149019241333	1.5230700969696045	0.6720309257507324	1.8922159671783447	1.5661790370941162	0.36634111404418945
sp98ar	0.8922469615936279	2.2282891273498535	0.8775339126586914	2.8820738792419434	1.3914241790771484	0.47164440155029297
splice1k1	2.7100319862365723	7.743390083312988	2.071824073791504	9.60556411743164	6.875786066055298	1.8060681819915771
square41	20.47327208518982	89.04834604263306	23.192546129226685	101.787034034729	55.23214793205261	14.681805849075317
square47	42.49734902381897	253.1554069519043	46.957494020462036	255.0733060836792	173.86572909355164	30.214902639389038
supportcase10	2.1831140518188477	10.52214503288269	1.7705202102661133	5.561487913131714	2.8254170417785645	1.2225654125213623
supportcase12	10.004025220870972	26.8469660282135	14.493834018707275	38.760577917099	29.473973035812378	8.693339586257935
supportcase18	0.08590316772460938	0.22163796424865723	0.10718297958374023	0.34200096130371094	0.16631793975830078	0.05225777626037598
supportcase19	19.32303214073181	91.68229007720947	36.4621479511261	125.95845890045166	64.91046500205994	21.672085523605347
supportcase22	4.858343839645386	17.864521980285645	4.390038013458252	17.484408140182495	13.515092134475708	4.5455076694488525
supportcase26	0.0071048736572265625	0.02033209800720215	0.008082151412963867	0.02643609046936035	0.015871047973632812	0.0054285526275634766
supportcase33	0.49265408515930176	1.4368548393249512	0.6466090679168701	2.1538538932800293	0.989332914352417	0.44114017486572266
supportcase40	0.5606780052185059	0.9723081588745117	0.4831399917602539	1.6263558864593506	0.7104229927062988	0.3167121410369873
supportcase42	1.0126309394836426	1.9597899913787842	1.009634017944336	2.931107997894287	2.6586110591888428	0.7214353084564209
supportcase6	1.6171040534973145	5.433284044265747	2.2107980251312256	4.925883054733276	3.9542059898376465	1.1750359535217285
supportcase7	5.300334930419922	15.728094100952148	5.701539039611816	18.236797094345093	11.377716064453125	3.7631025314331055
swath1	0.0720679759979248	0.21450114250183105	0.0855710506439209	0.2835359573364258	0.18121600151062012	0.05354475975036621
swath3	0.07482194900512695	0.211561918258667	0.0857541561126709	0.2849462032318115	0.1839311122894287	0.05788254737854004
tbfp-network	0.7350461483001709	2.665127992630005	1.2502729892730713	3.698538064956665	2.894073009490967	0.8890831470489502
thor50dday	1.3740861415863037	2.8211309909820557	1.437281847000122	3.790292978286743	3.0799169540405273	0.9622139930725098
timtab1	0.004518985748291016	0.009974002838134766	0.004907846450805664	0.014352083206176758	0.009537935256958008	0.002611398696899414
toll-like	0.04169011116027832	0.16006803512573242	0.07920408248901367	0.19639992713928223	0.11934399604797363	0.03823208808898926
tr12-30	0.009595870971679688	0.03327488899230957	0.013278007507324219	0.0418698787689209	0.02351093292236328	0.007602691650390625
traininstance2	0.17576885223388672	0.5412299633026123	0.20879602432250977	1.1103708744049072	0.40157294273376465	0.14549040794372559
